2024;0
3830;0
6173;0
9173;0
12173;0
15173;0
21824;0
24824;101
27824;578
30824;703
33823;403
36824;218
39823;933
42824;1026
45824;1102
48828;1273
51823;1020
54823;126
57825;388
60824;383
63823;0
66823;0
84933;0
87932;81
90934;502
93932;677
96932;650
99932;569
103663;591
105932;774
108932;962
111932;754
114932;550
117932;781
120932;1751
123932;1839
126932;2078
129932;2696
132932;2996
138311;3206
138932;3241
141932;3780
144932;3369
147932;3394
150932;3464
153932;2839
156932;2682
159932;2810
162932;3024
167745;3027
168932;2722
171932;2654
174932;3003
177932;2610
180933;3009
183932;3244
186932;3366
189932;3478
192932;3481
196359;3519
198932;4234
201932;4975
204933;5228
207932;5866
210932;5821
213933;5553
216932;5026
219932;4864
222932;5184
225932;5321
228932;5531
234246;6413
234931;6549
237932;6674
240932;6754
243932;7129
246932;6679
249932;7653
252932;7864
255932;7764
260865;7125
261931;7170
264933;7382
267932;7524
270932;7529
273932;6626
276932;6712
279932;6599
282932;6618
285932;6761
288932;6674
291932;6702
294932;6837
297931;6796
300932;6743
303931;5571
306932;5598
311085;5619
312932;5655
315932;4014
318931;3973
321932;4073
324932;4193
328340;3970
330932;3428
333932;3054
336931;1186
340175;0
342932;0
755652;0
769391;0
769391;0
769392;0
769392;0
770650;312
773650;596
776650;692
779650;536
782652;363
785650;1023
788650;1733
791650;2244
794658;2361
797650;2468
800650;2660
803650;2789
806650;2816
809650;2885
812650;2961
819691;3200
819691;3196
821650;2811
824650;3408
827650;3255
830650;2929
833650;3156
836650;4146
839650;5093
842650;5217
845650;5747
848650;5973
851650;6293
854651;7149
860701;7470
860701;7470
863650;8265
866650;9012
869650;9138
872650;9356
875650;9523
878650;9605
881650;9804
884651;10052
887651;10077
890650;10234
893650;10409
896650;10173
899650;10230
902650;10326
905650;9841
912309;9990
912310;9990
914650;10004
917650;10081
920650;10185
923650;10173
926650;10195
929650;10179
932650;10263
935651;10462
938650;10641
941695;10791
944650;10667
947650;10503
951578;10199
953650;10404
956650;10121
959650;8844
962650;8503
965650;8597
968651;8910
971650;8123
976723;7957
977650;7523
980652;6272
983650;5400
986650;5787
989651;6208
992650;6785
995650;6926
1002600;7942
1002626;7940
1004650;8008
1007650;8147
1010650;7449
1013650;7303
1016650;7353
1019650;7022
1022650;7003
1025650;6615
1031688;6670
1031688;6670
1034650;5772
1037650;5812
1040650;5915
1043650;4861
1046650;3317
1051602;2702
1052651;2302
1055650;1025
1058650;269
1061650;957
1064650;1198
1067650;1404
1070650;2386
1073650;3401
1076650;3970
1079650;4273
1082650;4414
1085650;4606
1088650;4722
1097390;4865
1097390;4865
1097650;4886
1100650;5022
1103650;5144
1106650;5185
1109650;5284
1112650;5463
1115650;5766
1118650;5785
1121650;5992
1124650;6038
1127650;6131
1130650;6224
1133650;6291
1136650;6560
1139650;6989
1142650;7710
1145650;7763
1148650;7718
1151650;7737
1154651;7776
1165686;7878
1165687;7878
1165687;7878
1166650;7669
1169650;7776
1172650;7755
1175650;7759
1178650;8287
1181650;8729
1184650;9335
1187650;9342
1190650;8975
1193650;9080
1196650;9160
1199650;9255
1202650;9241
1205650;10025
1208650;10213
1211650;10313
1214650;10405
1217650;10725
1220650;10900
1229106;10900
1229106;10900
1229650;10913
1232650;11002
1235650;11976
1238650;13451
1241650;14081
1244650;14669
1247650;16220
1250650;17003
1253650;17644
1256650;18580
1259650;19092
1262650;19787
1265650;20020
1268650;20418
1271650;21267
1274650;22278
1277650;22523
1280650;22760
1283650;23051
1286650;23348
1289650;23761
1292650;23939
1295650;24143
1305628;25008
1305629;25009
1305629;25009
1307650;25380
1310650;25529
1313650;25626
1316650;25693
1319650;25881
1322650;26636
1325650;27628
1328650;28562
1331650;29114
1334650;30289
1337650;30564
1340650;30712
1343650;30726
1346650;30839
1349650;30991
1352650;31157
1355650;31102
1358650;30896
1361650;31127
1364650;31756
1367650;32677
1370650;32485
1373650;32672
1376650;32748
1388273;32857
1388273;32857
1388273;32857
1388650;32863
1391650;33009
1394650;33127
1397650;33308
1400650;33388
1403650;33585
1406650;34709
1409650;36091
1412650;36831
1415650;36968
1418650;37117
1421650;37815
1424650;37951
1427650;37900
1430650;37962
1433650;38105
1436650;38403
1439650;38891
1442650;39690
1445650;40033
1448650;40243
1451650;40531
1454650;40609
1459076;40598
1464832;40594
1464833;40594
1466650;40695
