2209;0
3790;0
5355;0
8354;22
11355;0
14355;0
15293;0
18293;39
21293;542
24294;714
27293;270
30293;132
33293;938
36296;994
39293;1039
42293;1027
45293;112
48293;0
51293;399
54293;24
57293;0
60637;0
63637;17
66637;556
69642;729
72637;413
75637;465
78637;699
81636;658
84637;478
87636;378
90648;261
93637;727
96637;860
99638;1407
102637;1219
105636;1208
108637;1438
111637;1540
114637;2363
117637;1886
120637;1719
123637;2397
126637;2613
129637;2910
132637;3114
135638;3131
139621;3186
141636;3098
144636;2781
147637;3306
150638;3533
153637;3181
156636;2431
159638;2290
162637;2361
165636;2305
168672;2218
171636;2603
174637;3256
177636;2719
180637;3325
183637;3507
186637;3654
189637;3688
192637;3883
195637;4324
198643;5610
203598;5675
204636;5665
207636;5854
210637;5606
213637;4941
216637;4772
219637;4786
222637;5141
225652;5476
228638;5515
234073;5410
234636;5055
237636;5349
240637;5528
243637;5577
246637;5451
249637;5345
252636;4574
256134;4141
258637;4081
261637;4211
264637;3678
267637;3697
270637;5007
273636;4558
277266;4346
279636;3620
282637;3240
285637;3327
288637;3414
291638;3457
297415;2192
297636;2071
336403;0
339402;117
342403;523
345402;716
348402;486
351405;552
354402;1048
357402;1083
363085;1109
363402;1123
366402;1284
369402;894
372402;314
375402;500
378402;688
381403;901
384402;1201
387402;1827
390402;2105
397071;2337
397072;2337
399402;2565
402402;2761
405402;2936
408402;3216
411403;3863
414402;4187
417402;4990
420402;4050
423402;3517
426404;3709
429402;3675
434133;3682
435402;3727
438402;3844
441402;4117
444402;4797
447402;5005
450402;5256
453402;4874
456402;4374
459402;4131
462402;4313
465402;4442
468403;4489
471402;4555
475298;4574
477402;4725
480402;5090
483402;4864
486402;6465
489402;6824
492402;5889
495402;5331
501799;5419
501800;5419
504402;5873
507402;6268
510402;6441
513425;6608
516403;7064
519402;7202
522402;7288
525402;8066
528403;8188
531402;8213
534402;9575
537889;9355
540402;9422
543402;9416
546402;9566
549402;8623
552402;8438
555402;7932
558402;7480
561402;7401
564402;7275
567784;7227
570403;6255
573402;6356
576402;6448
579402;6374
582402;5451
588485;4654
588486;4654
591402;3293
594402;2020
597402;537
600402;1385
603402;2100
606403;2405
609402;2690
612410;2987
615402;3061
618403;3238
621402;3359
624402;4017
631318;4663
