924589	94
928150	280
930588	73
933588	0
936588	0
939588	757
947691	760
947692	760
948588	759
951588	972
954588	832
957588	946
960588	376
963588	800
966588	1730
969588	1524
972591	1218
975588	902
978588	1084
981588	917
984588	726
987588	1854
990588	1357
993589	1089
996588	1065
999588	1334
1002588	1684
1005588	1215
1008588	1314
1015167	1096
1015168	1096
1017588	783
1020588	729
1023588	802
1026588	882
1029588	904
1032588	830
1035588	1006
1038588	807
1041588	677
1044588	409
1047588	781
1050588	435
1053588	300
1056588	1301
1059588	1168
1062588	1284
1065588	1340
1068588	966
1071589	943
1074588	1255
1082676	788
1082677	788
1083588	790
1086588	733
1089588	410
1092588	279
1095588	186
1098588	433
1101588	166
1104588	792
1107588	683
1110588	625
1113588	1237
1116588	990
1119588	846
1122588	931
1125588	651
1128588	502
1131588	109
1134588	289
1137588	608
1145039	475
1145040	475
1146588	415
1149588	929
1152588	1747
1155588	1549
1158588	1352
1161588	1269
1164588	1170
1167588	1409
1170588	1064
1173588	1368
1176588	1641
1179588	1298
1182588	1210
1185588	1429
1188588	1316
1191588	1296
1194588	1255
1197588	1196
1200588	1727
1203588	1263
1211279	1081
1211279	1081
1212588	1448
1215588	1041
1218588	1146
1221588	893
1224588	644
1227588	1066
1230588	857
1233588	447
1236588	336
1239588	666
1242588	577
1245588	544
1248588	427
1251588	93
1254588	904
1257588	872
1260588	668
1263588	269
1270557	244
1270557	244
1272588	1272
1275588	2341
1278591	2068
1281588	1731
1284588	1363
1287588	1672
1290588	1250
1293588	1598
1296588	1181
1299588	1200
1302588	1396
1305588	1932
1308588	1537
1311588	1119
1314588	1191
1317588	1904
1320588	1479
1323588	1100
1333185	1214
1333185	1214
1333186	1214
1335588	1189
1338588	1146
1341588	1006
1344588	1325
1347588	983
1350588	1092
1353591	1226
1356588	793
1359588	957
1362588	1272
1365592	843
1368588	825
1371600	910
1374590	590
1377588	482
1380588	366
1383588	421
1386588	207
1395561	275
1395562	275
1395588	275
1398588	458
1401588	898
1404588	1106
1407588	1209
1410588	1379
1413597	1360
1416591	1163
1419588	1400
1422588	1245
1425611	1310
1428588	1084
1431588	777
1434588	1611
1437588	1589
1440588	1363
1443588	1126
1446588	891
1449588	1173
1452588	801
1459464	791
1459465	791
1461597	1610
1464588	1605
1467601	1309
1470615	1291
1473588	1384
1476588	1073
1479588	794
1482588	919
1485588	1326
1488588	1870
1491590	1388
1494591	1532
1497588	1289
1500588	1026
1503588	947
1506588	852
1509588	484
1512588	1072
1522881	842
1522882	842
1522882	841
1524588	806
1527588	560
1530588	623
1533588	1086
1536588	775
1539588	820
1542604	587
1545611	678
1548588	570
1551588	711
1554588	541
1557588	549
1560609	508
1563588	293
1566588	288
1569588	570
1572588	356
1580375	245
1580375	245
1581588	445
1584592	171
1587588	580
1590599	179
1593588	166
1596588	206
1599599	115
1602588	0
1605588	0
1609051	0
1611588	0
1614588	0
1617588	0
1620588	0
1623588	560
1626588	1078
1629588	908
1632588	624
1635588	478
1646678	1808
1646679	1808
1646679	1808
1647588	1874
1650588	2352
1653588	2412
1656588	2282
1659589	2129
1662588	2407
1665588	2346
1668588	2119
1671588	2232
1674588	2386
1677588	2537
1680590	2256
1683588	2021
1686588	3186
1689588	3043
1692588	2774
1695588	2678
1698588	2537
1707524	2493
1707525	2493
1707588	2486
1710588	2198
1713588	2440
1716596	2669
1719588	2452
1722588	2158
1725588	2086
1728600	2389
1731588	2090
1734588	1729
1737588	1481
1740588	1687
1743593	1424
1746594	1577
1749588	1838
1752588	1663
1761899	1634
1761899	1634
1761899	1634
1764629	1508
1767588	1465
1770588	1793
1773592	1425
1776598	1315
1779624	1051
1782607	1185
1785600	809
1788588	894
1791617	820
1794588	778
1797588	701
1800588	1091
1803600	742
1806590	537
1817131	714
1817131	714
1817131	714
1818588	485
1821588	533
1824605	445
1827588	717
1830588	1018
1833588	924
1836588	852
1839591	1696
1842588	1704
1845590	1466
1848588	1324
1851588	1502
1854588	1231
1865390	1216
1865390	1215
1865390	1216
1866588	1120
1869752	980
1872588	1134
1875588	960
1878588	772
1881603	471
1884588	438
1887588	506
1890588	1207
1893588	1431
1896588	1392
1899588	1264
1902588	1278
1911978	1169
1911979	1168
1911979	1168
1914588	1082
1917588	895
1920588	593
1923588	764
1926599	1349
1929588	2398
1932588	2392
1935588	2195
1938588	2963
1941588	3434
1944588	3521
1947588	3283
1950588	3203
1960411	3327
1960411	3327
1960411	3327
1962588	3058
1965588	2753
1968588	2562
1971588	2521
1974588	2601
1977588	3000
1980588	2660
1983588	2385
1986588	3310
1989592	3532
1992588	3202
1995595	3360
1998588	3140
2009178	2948
2009179	2948
2009179	2948
2010588	2860
2013588	2578
2016588	2481
2019599	2959
2022588	2688
2025588	2411
2028588	2654
2031588	2468
2034588	2768
2037591	2438
2040588	2194
2043588	1991
2046588	1722
2049588	1883
2057867	1713
2057867	1713
2058618	1623
2061588	2110
2064588	1755
2067588	1626
2070588	2454
2073588	2921
2076588	3654
2079588	3703
2082588	4699
2085588	4640
2088588	4551
2091593	4387
2094588	4174
2097588	3962
2100588	3698
2108722	3658
2108722	3658
2109588	3582
2112588	3395
2115588	3468
2118589	3960
2121588	4646
2124588	4621
2127588	4412
2130588	4182
2133588	4031
2136588	3769
2139588	3564
2142588	3761
2145588	4264
2148588	5557
2151588	5379
2161832	5247
2161832	5247
2161832	5247
2163588	5122
2166619	4818
2169593	4560
2172591	4357
2175588	4143
2178588	3840
2181588	3834
2184593	4525
2187588	4247
2190659	3999
2193602	3795
2196588	3698
2199588	5615
2202588	5443
2205588	5201
2214468	5139
2214468	5139
2214588	5102
2217588	4804
2220588	4546
2223588	4294
2226588	4008
2229588	4721
2232596	4503
2235588	4174
2238588	3943
2241588	5227
2244588	5600
2247591	5385
2250588	5029
2253588	4720
2256600	4485
2267902	4219
2267902	4219
2267902	4219
2268588	4150
2271592	4394
2274599	4692
2277635	4334
2280588	4086
2283588	4724
2286589	5260
2289588	5106
2292588	4759
2295588	4466
2298886	4253
2301588	3997
2304588	4232
2307588	4321
2310590	4021
2313588	3748
2324064	4412
2324064	4412
2324064	4412
2325588	4947
2328588	4816
2331588	4455
2334588	4151
2337588	3858
2340631	4312
2343588	3954
2346593	3625
2349590	4127
2352588	4892
2355617	4732
2358588	4565
2361588	4340
2364603	4203
2367588	4429
2380544	4641
2380544	4641
2380544	4641
2380544	4641
2382588	4416
2385596	4174
2388588	4030
2391588	4166
2394605	4279
2397588	3814
2400588	3631
2403590	4048
2406588	4587
2409588	4342
2412588	4335
2415588	4344
2418588	3831
2421588	3592
2433988	3868
2433988	3868
2433988	3868
2433988	3868
2436588	5080
2439588	5074
2442588	5063
2445588	4921
2448588	4717
2451588	4511
2454588	4886
2457588	4531
2460588	4266
2463588	4179
2466588	4650
2469588	4410
2472588	4152
2475588	4456
2478588	5041
2485682	5011
2485682	5011
2487588	4837
2490588	4563
2493598	4299
2496588	3967
2499609	4404
2502588	4043
2505588	3981
2508588	3760
2511588	3756
2514588	3504
2517588	4003
2520588	4712
2523588	4620
2526588	4421
2529588	4271
2532588	4135
2540026	4210
2540027	4210
2541588	4127
2544588	4304
2547588	4166
2550610	3828
2553588	3630
2556591	3941
2559588	5196
2562588	4943
2565600	4661
2568588	4397
2571588	4138
2574588	4218
2577588	4485
2580595	4173
2583588	4072
2591209	3930
2591210	3929
2592588	3798
2595590	3495
2598588	4017
2601588	5194
2604588	5504
2607588	5341
2610588	5106
2613588	4877
2616588	4674
2619588	4400
2622594	4258
2625590	4053
2628590	4088
2631588	4474
2634588	5119
2642435	4909
2642435	4909
2643588	4729
2646588	4338
2649588	4018
2652588	4474
2655588	4067
2658588	4176
2661588	3788
2664588	3739
2667589	3478
2670588	3349
2673597	3189
2676588	3937
2679588	4292
2682588	4004
2685588	4224
2688588	3984
2697402	4234
2697402	4234
2697588	4243
2700588	3960
2703588	4397
2706588	4318
2709589	3918
2712588	4096
2715592	4731
2718588	4389
2721588	4011
2724588	4266
2727588	3876
2730588	4343
2733588	3968
2736588	3677
2739588	3693
2742588	3864
2745591	4079
2753098	3964
2753098	3964
2754588	3842
2757588	3469
2760588	3664
2763588	3305
2766588	3614
2769588	3243
2772588	3079
2775588	3663
2778588	4476
2781597	5060
2784588	4841
2787609	4628
2790588	4307
2793588	4019
2796588	3938
2799588	3608
2802588	4445
2810379	4497
2810379	4497
2811588	4303
2814588	4039
2817589	4073
2820598	4391
2823588	4418
2826588	4373
2829588	3982
2832588	3722
2835602	3988
2838588	3531
2841621	3281
2844588	3703
2847588	3377
2850588	3341
2853588	3333
2856588	3178
2859588	3461
2866590	3455
2866590	3455
2868588	3523
2871609	3475
2874588	4686
2877588	5080
2880588	4850
2883592	4679
2886588	4358
2889588	4044
2892588	4400
2895588	4217
2898588	3906
2901588	4210
2904588	3837
2907606	3876
2910588	4044
2913588	4417
2916588	4909
2923593	4703
2923593	4703
2925590	4415
2928588	3960
2931588	3824
2934588	3503
2937588	3958
2940588	3540
2943588	3639
2946588	3496
2949588	3449
2952588	3288
2955588	3098
2958588	3482
2961588	3440
2964588	3776
2967588	3497
2970588	3444
2973588	3224
2982209	3544
2982210	3544
2982588	3582
2985588	3219
2988588	3016
2991588	3512
2994588	4035
2997588	4257
3000588	4735
3003596	4501
3006588	4563
3009604	4502
3012588	4321
3015588	4446
3018588	4328
3021597	4052
3024588	3755
3027588	4733
3030588	4871
3033588	4561
3041366	4529
3041367	4529
3042588	4655
3045588	4385
3048588	4493
3051588	4255
3054588	4361
3057588	4088
3060588	4036
3063617	4369
3066598	4226
3069591	3920
3072588	4154
3075588	3882
3078588	3852
3081588	4870
3084588	4990
3087588	4772
3090588	4524
3093591	4302
3100407	4195
3100407	4195
3102588	4660
3105675	4372
3108602	4103
3111589	3939
3114588	3967
3117588	3745
3120588	3769
3123588	3525
3126588	4158
3129588	3978
3132588	3887
3135588	4036
3138588	3706
3141588	3603
3144588	3318
3147591	3991
3150588	3838
3153588	3942
3160486	3960
3160486	3960
3162588	3847
3165588	3994
3168588	4017
3171590	4224
3174588	3878
3177603	3862
3180598	3678
3183588	3442
3186588	3155
3189588	3472
3192588	3100
3195591	3203
3198588	3538
3201588	3324
3204588	3174
3207588	3463
3210588	3592
3217956	3512
3217956	3512
3219588	3460
3222588	3257
3225588	3081
3228588	3344
3231588	3712
3234591	3857
3237588	4223
3240588	4262
3243591	4108
3246588	3899
3249588	3990
3252588	4655
3255588	4735
3258593	4612
3261588	4410
3264588	4756
3267588	5601
3270588	5612
3273588	5413
3276588	5701
3284571	7040
3284572	7040
3285588	7243
3288592	7121
3291588	7016
3294596	6725
3297588	6455
3300588	6226
3303588	5988
3306588	5913
3309590	6453
3312588	6220
3315590	5951
3318588	5658
3321622	5625
3324588	6981
3327591	6762
3330588	6506
3333588	6196
3336593	5945
3339588	5663
3342588	6235
3349782	6177
3349783	6177
3351590	5943
3354588	5685
3357588	5465
3360588	5402
3363588	5857
3366588	5480
3369588	5627
3372588	6618
3375588	6377
3378588	6056
3381592	5995
3384588	5750
3387588	5451
3390588	5083
3393588	5343
3396588	5006
3399593	4888
3402588	4839
3405594	4593
3413877	4431
3413877	4431
3414588	4371
3417592	4904
3420588	4618
3423598	4513
3426598	4331
3429588	4746
3432588	4432
3435588	4256
3438595	5160
3441588	5210
3444588	4983
3447594	4717
3450588	4501
3453588	4686
3456588	4533
3459588	4182
3462588	4063
3465588	3819
3468588	4477
3471588	5084
3478244	5062
3478244	5062
3480588	5019
3483588	4734
3486598	4466
3489588	4590
3492588	4614
3495588	4364
3498588	4095
3501595	4367
3504588	4204
3507588	4457
3510588	4974
3513588	4848
3516588	4455
3519588	4167
3522678	3995
3525588	4162
3528594	3916
3531588	3741
3534588	4514
3537604	4524
3544006	4524
3544006	4524
3546588	5147
3549601	4949
3552607	4696
3555588	4803
3558588	4541
3561588	4851
3564588	4467
3567594	4428
3570588	4680
3573608	4525
3576588	4408
3579588	4531
3582588	4238
3585588	4476
3588588	4123
3591588	4100
3594588	3928
3597588	4000
3600588	3885
3609060	3880
3609060	3880
3609593	3858
3612588	3664
3615588	3854
3618588	4115
3621588	4598
3624591	4577
3627588	4399
3630588	4231
3633588	4669
3636588	4486
3639588	4254
3642588	4299
3645588	4309
3648588	3998
3651588	4392
3654617	4452
3657596	4311
3660588	4554
3663588	4496
3666588	4163
3669604	3973
3677088	3749
3677088	3749
3678588	4662
3681593	4234
3684592	3773
3687603	3674
3690588	3697
3693588	3899
3696588	3732
3699588	4120
3702588	4503
3705588	4304
3708588	4385
3711608	4164
3714593	4169
3717589	4095
3720616	3951
3723588	3996
3726588	3778
3729609	4079
3732588	3793
3735595	3835
3744040	3793
3744040	3793
3744588	3690
3747588	3327
3750588	4695
3753588	4638
3756588	4386
3759594	4127
3762602	3830
3765606	3551
3768588	3268
3771588	3351
3774588	3546
3777588	3238
3780588	3153
3783588	3648
3786600	3647
3789588	3710
3792601	3727
3795588	3445
3798588	3206
3801588	3406
3810785	3623
3810785	3623
3810785	3623
3813588	3530
3816588	3554
3819588	3391
3822590	3815
3825588	3654
3828588	3795
3831602	3444
3834588	3476
3837588	3589
3840588	3774
3843588	3466
3846588	4022
3849594	3938
3852588	3929
3855588	3628
3858588	3385
3861588	4299
3864588	4240
3867588	4139
3870588	3944
3878344	3866
3878345	3866
3879588	3734
3882607	3437
3885588	3717
3888604	3960
3891588	3741
3894588	4636
3897621	4384
3900588	4052
3903597	3796
3906588	4265
3909588	3907
3912592	3879
3915588	4464
3918588	4218
3921588	3904
3924588	3691
3927588	4463
3930588	6062
3933592	5837
3936588	5553
3939588	5216
3949486	4956
3949486	4956
3949486	4956
3951588	4763
3954588	4503
3957588	4289
3960588	4026
3963594	3775
3966588	4048
3969588	5834
3972588	5633
3975588	5387
3978588	5093
3981598	4827
3984588	4992
3987588	4717
3990588	5328
3993588	5065
3996588	4785
3999597	4525
4002588	4333
4005588	4101
4008588	3837
4011610	3560
4025765	3823
4025765	3823
4025765	3823
4025765	3823
4026588	3653
4029588	3895
4032588	3860
4035588	3596
4038588	3624
4041588	4384
4044588	4150
4047605	3805
4050604	3582
4053588	3365
4056588	3636
4059596	3359
4062588	3789
4065592	4091
4068588	3723
4071588	3452
4074588	3126
4077594	3523
4080660	4793
4083595	4676
4086590	4413
4089592	4129
4098812	3908
4098812	3908
4098812	3908
4101607	3644
4104589	3491
4107588	3836
4110588	3506
4113588	3204
4116590	3387
4119588	3504
4122588	4033
4125588	4193
4128588	4566
4131608	4396
4134588	4342
4137588	4418
4140588	4665
4143588	4436
4146588	4170
4149609	4489
4152588	5296
4155588	5637
4158588	5661
4161588	5579
4164588	5424
4172246	5412
4172246	5412
4173588	5280
4176622	5183
4179588	5226
4182588	5667
4185588	5326
4188598	4986
4191588	4739
4194588	4661
4197588	5144
4200588	4800
4203594	4543
4206588	6038
4209588	5920
4212588	5658
4215588	5352
4218598	5079
4221604	4915
4224588	4628
4227588	4695
4230588	5385
4233601	5090
4236588	4824
4245552	4648
4245552	4648
4245588	4636
4248588	4620
4251594	4512
4254604	4401
4257588	4107
4260588	3987
4263588	4119
4266588	5277
4269588	5184
4272600	5001
4275588	4769
4278588	4523
4281616	4494
4284588	4577
4287588	4762
4290588	4476
4293591	4203
4296588	5196
4299588	4977
4302588	4614
4305588	4329
4308589	4516
4317430	4420
4317430	4420
4317588	4412
4320588	4047
4323610	3996
4326588	4586
4329591	5745
4332588	5527
4335588	5267
4338588	4920
4341588	4592
4344590	4533
4347588	4749
4350588	4384
4353591	4390
4356606	4757
4359610	4468
4362588	4276
4365588	4303
4368588	4430
4371588	4043
4374588	3958
4377588	4287
4380588	4023
4389569	3929
4389569	3930
4389587	3924
4392588	3663
4395588	4317
4398588	4757
4401600	4649
4404588	4903
4407588	4816
4410588	4653
4413590	5507
4416588	5209
4419588	4900
4422588	5001
4425588	4790
4428588	5358
4431588	4920
4434588	4955
4437588	4595
4440593	4892
4443588	4613
4446588	4704
4449593	4992
4452588	4647
4455588	4410
4461106	4414
4461591	4358
4464589	4784
4467589	4418
4470588	4324
4473588	4276
4476588	4356
4479588	3969
4482588	3911
4485588	4125
4488601	3714
4491588	3760
4494603	3884
4497588	4012
4500588	3849
4503588	3829
4506646	4053
4509588	4064
4512588	3896
4515588	3847
4518595	3602
4521594	3321
4524588	4103
4527588	3885
4534136	3874
4534136	3874
4536588	3892
4539588	3688
4542588	3889
4545588	3628
4548588	3572
4551588	3934
4554593	3508
4557588	3290
4560588	3403
4563588	3317
4566588	3642
4569588	3783
4572640	4106
4575592	4404
4578591	4743
4581588	4594
4584588	4723
4587588	4976
4590603	5966
4593606	5891
4596588	5800
4599588	5597
4607784	5506
4607785	5506
4608588	5447
4611590	5328
4614588	5631
4617588	5515
4620588	5470
4623588	5431
4626588	5448
4629588	5200
4632588	5218
4635598	5168
4638600	5252
4641588	4922
4644588	4865
4647589	4923
4650588	4571
4653598	4480
4656588	4415
4659588	4503
4662588	4704
4665605	4685
4668588	4446
4671588	4065
4677727	4057
4677727	4057
4680588	4387
4683588	4044
4686588	4254
4689588	4057
4692588	4441
4695588	4333
4698590	4089
4701588	3958
4704588	3946
4707591	4008
4710588	4194
4713588	4081
4716588	4114
4719588	5137
4722588	5196
4725588	4907
4728592	4645
4731589	4896
4734588	4722
4737588	4432
4740588	4913
4749324	4958
4749324	4958
4749588	4919
4752588	4580
4755588	4342
4758588	5191
4761588	5073
4764588	4837
4767588	4593
4770588	4336
4773588	4522
4776588	4234
4779588	4688
4782588	4457
4785588	4204
4788588	4119
4791602	4996
4794601	4736
4797588	4474
4800588	4197
4803617	4036
4806588	4378
4809598	4080
4812588	4100
4815588	4646
4818594	4444
4826077	4337
4826077	4337
4827588	4182
4830588	3907
4833588	3872
4836588	4115
4839588	3899
4842588	3915
4845588	4948
4848609	4870
4851596	4650
4854588	4523
4857588	4526
4860599	4592
4863588	4348
4866588	4338
4869588	3961
4872588	3873
4875592	3992
4878588	3911
4881588	3787
4884588	4632
4887588	4261
4890588	4077
4893589	3923
4901524	3711
4901525	3711
4902588	3898
4905588	4005
4908588	3722
4911588	4092
4914600	4701
4917588	4536
4920588	4298
4923588	4221
4926588	4444
4929588	4092
4932588	3956
4935590	4818
4938588	4601
4941591	4255
4944588	4006
4947588	3741
4950588	4125
4953588	3795
4956588	3644
4959588	4356
4962588	4020
4965603	3715
4968588	3897
4977889	3628
4977889	3628
4977889	3628
4980588	3705
4983588	4375
4986594	4460
4989588	4396
4992588	4448
4995588	4477
4998588	4165
5001588	4415
5004588	4097
5007588	4153
5010592	4271
5013588	3915
5016591	3857
5019746	3876
5022588	3737
5025588	3634
5028597	3378
5031588	4004
5034588	3769
5037588	3773
5040588	3725
5043588	3628
5046588	3348
5054968	3345
5054968	3345
5055588	3318
5058588	3591
5061588	3953
5064588	3589
5067590	3446
5070588	3690
5073588	3537
5076590	3434
5079588	3704
5082594	3637
5085588	3700
5088588	3456
5091588	3705
5094591	3330
5097588	3692
5100588	4120
5103588	4066
5106588	3970
5109588	3680
5112588	3428
5115614	3384
5118588	3153
5121623	3600
5129655	3586
5129655	3586
5130588	3573
5133588	3792
5136588	3683
5139588	3770
5142588	4098
5145588	3966
5148588	4141
5151588	4078
5154588	4533
5157588	5004
5160588	4780
5163588	4721
5166588	4494
5169588	4325
5172621	4339
5175588	4132
5178606	4102
5181588	3875
5184588	3798
5187588	3626
5190588	3621
5193588	3946
5196588	3686
5204635	3581
5204636	3581
5205593	3505
5208588	3546
5211596	3595
5214588	3454
5217588	3557
5220588	3429
5223588	3638
5226588	4973
5229588	4852
5232588	4563
5235588	4209
5238588	3944
5241592	3592
5244588	3849
5247588	3622
5250588	4335
5253588	4045
5256588	3677
5259588	3671
5262588	3470
5265615	4078
5268608	3826
5278515	3571
5278515	3571
5278515	3571
5280588	3731
5283596	3415
5286594	4275
5289588	3987
5292588	3644
5295588	3792
5298588	3575
5301588	3894
5304588	3610
5307588	3219
5310588	3207
5313588	3897
5316588	3527
5319588	3257
5322588	3811
5325588	3510
5328589	3517
5331588	3343
5334588	3161
5337620	3338
5340588	3211
5343589	3142
5352379	3198
5352379	3198
5352588	3189
5355599	3348
5358588	3237
5361588	3131
5364588	3227
5367588	3125
5370588	3085
5373588	3001
5376588	3072
5379588	3085
5382588	3011
5385588	3192
5388592	3203
5391588	3252
5394588	3275
5397588	3631
5400588	4194
5403588	3833
5406588	3713
5409588	3763
5412588	3564
5415588	3257
5424027	3269
5424027	3269
5424588	3275
5427588	3219
5430590	3080
5433588	3138
5436588	3077
5439588	3067
5442588	3101
5445588	3097
5448593	2947
5451602	2989
5454588	3042
5457588	3230
5460588	3595
5463593	4103
5466589	4619
5469588	4486
5472594	4442
5475588	4113
5478588	5068
5481588	4746
5484601	4379
5494307	4287
5494308	4287
5494308	4287
5496588	4526
5499588	4402
5502588	4224
5505588	4522
5508627	4023
5511588	4557
5514588	4109
5517588	4065
5520609	3832
5523588	4300
5526606	3952
5529588	4059
5532588	4000
5535605	4225
5538588	3802
5541588	3807
5544592	3576
5547588	4181
5550594	3740
5553588	3815
5556588	3326
5567094	3437
5567094	3437
5567094	3437
5568611	3871
5571588	3409
5574588	3350
5577588	3008
5580588	3144
5583588	3068
5586615	3007
5589588	2952
5592608	2922
5595606	2948
5598588	3332
5601606	3524
5604588	3361
5607588	3563
5610590	3497
5613597	3299
5616588	3382
5619588	3040
5622588	3747
5625604	3538
5628615	3354
5637949	3257
5637949	3257
5637949	3257
5640593	3117
5643588	2921
5646588	3706
5649588	3529
5652588	3281
5655588	3042
5658588	3213
5661594	3117
5664589	2899
5667588	2585
5670588	2348
5673588	2083
5676595	2168
5679598	2115
5682594	1823
5685588	1989
5688594	1761
5691588	2316
5694588	2221
5697588	2234
5700588	2325
5703588	1958
5713223	1804
5713223	1804
5713223	1803
5715613	1777
5718588	1585
5721592	2215
5724588	2195
5727588	1952
5730588	1651
5733588	1820
5736588	1657
5739588	1422
5742588	2701
5745588	2671
5748592	2321
5751588	2132
5754588	2358
5757588	1982
5760588	2497
5763588	2174
5766588	2096
5769588	1914
5772602	1917
5775588	1651
5778588	2042
5787927	1928
5787927	1928
5787927	1928
5790588	1552
5793588	1444
5796588	2136
5799588	2822
5802609	2802
5805588	2602
5808595	2339
5811588	2085
5814588	2177
5817588	2084
5820591	2065
5823588	1933
5826588	1761
5829588	1917
5832598	1778
5835588	1591
5838588	2169
5841607	2228
5844588	1842
5847588	1715
5850588	1381
5853588	1501
5862588	1416
5862588	1416
5862588	1416
5865588	1437
5868588	1256
5871588	1342
5874588	1414
5877590	1372
5880591	1639
5883593	1468
5886588	1238
5889588	1210
5892588	1386
5895605	1263
5898592	1339
5901588	1078
5904588	1188
5907588	1099
5910588	1168
5913588	1660
5916588	1569
5919588	1443
5922598	1479
5925588	1600
5934985	1709
5934985	1709
5934985	1709
5937588	1495
5940596	1347
5943589	1067
5946588	1186
5949588	989
5952588	1046
5955588	1926
5958588	1976
5961600	1755
5964588	1697
5967588	1534
5970588	1571
5973588	1510
5976588	1622
5979588	1544
5982588	1657
5985588	1510
5988601	1358
5991588	1887
5994588	3354
5997588	3169
6008003	3098
6008003	3098
6008003	3098
6009588	2989
6012588	2690
6015612	2426
6018588	2106
6021601	1871
6024588	1585
6027601	1408
6030588	2705
6033588	2558
6036588	2265
6039588	2015
6042594	2045
6045594	2005
6048588	1886
6051588	2446
6054588	2123
6057588	1865
6060606	1883
6063588	2014
6066588	1682
6069588	2301
6072588	2021
6082436	1830
6082436	1830
6082436	1830
6084588	1745
6087588	1766
6090600	1787
6093588	1952
6096588	1584
6099588	1693
6102594	1420
6105588	2152
6108588	1924
6111593	1590
6114588	1316
6117588	1503
6120588	1168
6123588	2187
6126588	1990
6129588	1779
6132588	1996
6135588	1767
6138591	1903
6141588	1864
6144594	1668
6147588	1519
6156236	1521
6156236	1521
6156588	1600
6159588	1577
6162588	1603
6165588	1225
6168593	1351
6171591	1288
6174588	1512
6177588	2065
6180588	2014
6183588	1870
6186588	1880
6189588	1850
6192615	1826
6195589	1959
6198592	1695
6201607	1546
6204588	1459
6207612	1210
6210592	1081
6213588	1438
6216588	1159
6219588	1101
6228825	1240
6228826	1240
6228826	1240
6231588	983
6234588	929
6237588	922
6240588	929
6243588	931
6246588	1303
6249588	1397
6252596	1359
6255588	1369
6258588	1464
6261588	1808
6264589	1613
6267588	1491
6270588	1734
6273588	1766
6276592	1591
6279604	1469
6282591	1353
6285588	1096
6288588	1401
6291588	1223
6301044	1142
6301044	1142
6301045	1142
6303595	1423
6306591	1530
6309588	2700
6312588	2589
6315588	2315
6318588	1985
6321588	1733
6324588	1490
6327588	1611
6330603	1729
6333588	1425
6336590	1371
6339588	2093
6342588	1823
6345588	1514
6348590	1282
6351588	1496
6354588	1394
6357588	1136
6360588	2139
6363588	1990
6366588	1728
6376183	1611
6376183	1611
6376184	1611
6378588	1383
6381588	1404
6384588	1797
6387588	1459
6390590	1756
6393588	1621
6396594	1595
6399597	1471
6402588	1557
6405588	1456
6408588	1633
6411588	2073
6414605	1778
6417588	1403
6420588	1314
6423588	1308
6426592	1236
6429588	1125
6432593	1682
6435588	1397
6438588	1096
6441591	1288
6451730	1151
6451731	1151
6451731	1151
6453588	921
6456588	2132
6459588	2377
6462605	2120
6465588	1977
6468588	1929
6471588	2384
6474588	2583
6477589	2184
6480595	1870
6483588	2036
6486616	1749
6489588	2109
6492588	2173
6495588	1795
6498588	1717
6501588	1611
6504594	2190
