2262179;	61.104
2282025;	19.562
2282179;	20.712
2292180;	29.545
2302178;	43.008
2312180;	52.030
2322461;	19.853
2332179;	31.106
2342179;	39.350
2352178;	48.635
2362180;	56.883
2372180;	65.271
2384437;	20.186
2392179;	27.823
2402180;	36.512
2412179;	46.093
2422180;	54.183
2432180;	62.554
2442183;	70.537
2459400;	20.370
2462179;	23.811
2472179;	32.363
2482181;	41.518
2492179;	50.943
2502178;	60.575
2520887;	20.561
2522179;	22.506
2532179;	31.199
2542180;	39.911
2552179;	48.743
2562179;	58.483
2572179;	67.316
2583384;	21.253
2592179;	31.019
2602179;	39.992
2612182;	48.524
2622178;	56.825
2632179;	65.391
2644491;	22.493
2652178;	30.001
2662186;	41.426
2672179;	49.209
2682179;	57.275
2692178;	66.961
2714333;	23.070
2714334;	23.095
2722186;	32.777
2732179;	42.755
2742179;	53.119
2752179;	65.174
2769331;	23.346
2772179;	26.650
2782179;	35.403
2792179;	43.483
2802179;	52.343
2812179;	60.974
2822178;	70.884
2832179;	79.592
2847664;	23.512
2852178;	30.012
2862179;	42.442
2872179;	52.341
2882179;	61.131
2893053;	23.852
2902189;	31.393
2912179;	39.037
2922179;	46.660
2932180;	54.444
2942178;	67.683
2960298;	24.515
2962178;	28.788
2972178;	39.991
2982178;	51.038
2996027;	24.768
3002179;	32.400
3012179;	40.725
3022180;	47.843
3032180;	55.329
3042179;	62.188
3052179;	71.644
3065689;	25.024
3072179;	30.523
3082179;	38.313
3092179;	47.616
3102184;	56.731
3112329;	65.033
3122181;	72.099
3144169;	25.244
3144169;	25.311
3152179;	32.078
3162179;	40.702
3172182;	49.155
3182179;	57.260
3192179;	65.381
3202179;	73.086
3212179;	81.611
3230529;	25.463
3232179;	27.776
3242179;	35.700
3252180;	44.087
3262179;	52.609
3272180;	59.622
3282179;	66.954
3292185;	74.252
3302179;	82.377
3312179;	31.103
3325163;	24.396
3332178;	30.894
3342179;	40.483
3352180;	51.423
3362178;	61.235
3381860;	24.616
3382178;	25.783
3392178;	34.422
3402179;	42.197
3412178;	50.506
3422179;	59.369
3432180;	66.952
3442179;	75.265
3452179;	83.330
3462179;	31.708
3472178;	40.224
3486674;	25.018
3492184;	30.241
3502179;	38.796
3512181;	47.224
3522180;	55.877
3532180;	63.439
3542179;	71.929
3552179;	79.451
3574499;	25.193
3574499;	25.210
3582178;	32.393
3592179;	40.688
3602179;	49.819
3612178;	60.087
3622179;	68.825
3634009;	27.307
3668356;	25.298
3668357;	25.601
3668357;	25.617
3672179;	29.516
3682179;	37.560
3692180;	45.949
3702179;	54.178
3712180;	65.017
3722179;	72.893
3732179;	79.491
3743961;	27.268
3752178;	34.666
3763846;	25.644
3772179;	32.909
3782182;	40.936
3792179;	52.335
3802179;	60.067
3812182;	66.941
3822179;	76.559
3832179;	83.601
3842178;	30.654
3857123;	25.891
3862178;	34.570
3872178;	44.308
3882179;	54.304
3898684;	25.713
3902178;	32.554
3912178;	47.066
3926563;	25.670
3932180;	36.102
3942178;	47.934
3958280;	25.551
3962178;	32.878
3972178;	45.744
3990910;	25.826
3992178;	28.876
4002179;	42.941
4012178;	53.185
4023556;	26.089
4032178;	40.456
4042178;	51.591
4060411;	26.136
4062178;	30.255
4072179;	39.464
4082179;	48.331
4092178;	56.861
4102179;	65.312
4112180;	73.692
4132875;	20.942
4132875;	21.658
4142179;	29.609
4152178;	38.780
4162180;	47.476
4172179;	55.749
4182179;	64.113
4192179;	72.485
4207188;	21.142
4212179;	27.398
4222179;	39.016
4232179;	49.028
4252383;	21.128
4252383;	21.179
4262186;	31.065
4272313;	39.753
4282181;	48.129
4292179;	55.663
4302183;	63.106
4312286;	70.277
4322179;	77.021
4343685;	21.461
4343685;	21.512
4352179;	29.028
4362179;	38.179
4372179;	48.030
4382179;	57.588
4392179;	66.581
4405569;	21.603
4412179;	28.342
4422179;	38.426
4432179;	46.948
4442178;	54.954
4452180;	62.942
4462179;	70.755
4472179;	78.950
4487263;	21.920
4492178;	26.361
4502178;	34.532
4512178;	43.221
4522179;	52.289
4532178;	60.581
4542181;	69.356
4558721;	22.069
4562179;	25.906
4572179;	35.019
4582179;	43.498
4592179;	52.235
4602179;	61.266
4612179;	69.147
4622490;	76.473
4632190;	82.705
4647217;	22.332
4652179;	27.269
4662179;	36.693
4672179;	44.877
4682179;	54.058
4692178;	65.156
4712081;	22.535
4712178;	23.744
4722178;	38.324
4732178;	47.654
4747607;	22.755
4752178;	30.628
4762179;	40.742
4772178;	49.302
4782185;	57.015
4792179;	65.269
4811318;	21.124
4812178;	22.328
4822179;	31.331
4832179;	40.423
4842179;	48.379
4852179;	57.606
4862181;	65.376
4876705;	21.217
4882178;	27.229
4892179;	38.630
4902178;	47.945
4912179;	56.346
4960542;	21.463
4960543;	21.463
4960543;	21.480
4960543;	21.480
4962179;	23.873
4972178;	32.820
4982183;	41.408
4992179;	49.065
5002180;	55.623
5012187;	62.045
5022179;	68.292
5032179;	75.107
5045468;	21.740
5052179;	28.230
5062179;	36.875
5072179;	45.175
5082178;	54.597
5092179;	63.642
5102180;	70.612
5112179;	77.222
5125454;	21.979
5132178;	28.472
5142179;	37.180
5152179;	45.459
5162182;	53.029
5172180;	59.784
5182185;	66.624
5192179;	73.173
5202179;	78.997
5213925;	23.976
5222178;	31.338
5232446;	22.215
5242178;	31.375
5252179;	40.345
5262178;	48.936
5272179;	57.836
5282179;	64.714
5292179;	71.569
5302178;	79.501
5312178;	25.997
5323730;	22.478
5332178;	30.244
5342179;	38.667
5352179;	47.213
5362179;	55.586
5372178;	65.310
5392685;	22.711
5392685;	22.746
5402179;	38.450
5415196;	23.006
5422178;	31.715
5432178;	41.776
5442179;	49.514
5452180;	56.303
5462179;	62.985
5472179;	69.738
5484386;	23.220
5492178;	30.897
5502180;	39.894
5512179;	48.540
5522178;	57.899
5532179;	66.532
5552046;	23.426
5552178;	24.636
5562179;	34.356
5572179;	42.465
5582179;	51.660
5592179;	60.286
5602179;	68.651
5624850;	23.687
5624851;	23.704
5632178;	30.381
5642179;	42.574
5652178;	54.038
5664146;	23.938
5672178;	37.917
5682178;	48.798
5699105;	24.196
5702178;	30.329
5712179;	43.901
5727408;	24.437
5732179;	32.705
5742178;	43.422
5752178;	53.946
5771408;	24.590
5772179;	25.948
5782178;	36.197
5792179;	47.162
5802184;	56.619
5812179;	65.114
5827484;	24.795
5832179;	29.799
5842178;	41.348
5852179;	49.161
5862179;	57.422
5872179;	66.343
5882188;	73.513
5898107;	22.179
5902179;	26.092
5912178;	34.581
5922180;	42.832
5932179;	51.005
5942179;	60.545
5952188;	68.241
5962301;	75.202
5977987;	22.360
5982178;	26.371
5992179;	35.026
6002179;	42.907
6012179;	50.906
6022179;	59.437
6032179;	68.036
6042179;	74.117
6052180;	80.923
6062179;	25.756
6072732;	22.582
6082178;	30.843
6092178;	39.537
6102179;	48.367
6112178;	57.090
6122178;	66.039
6143192;	22.788
6143192;	22.788
6152178;	36.687
6162179;	47.383
6172179;	55.709
6182178;	25.259
6192179;	35.123
6202178;	44.037
6212323;	52.057
6222178;	60.848
6236401;	23.268
6242178;	33.974
6252178;	45.762
6262179;	53.986
6300900;	23.542
6300900;	23.593
6300900;	23.610
6302178;	25.930
6312180;	39.610
6322178;	49.749
6338900;	23.804
6342178;	30.385
6352178;	43.484
6367809;	24.098
6372179;	31.056
6382179;	42.078
6392178;	52.736
6403919;	24.332
6412178;	38.281
6422178;	49.272
6438037;	24.529
6442178;	32.958
6452178;	44.749
6466070;	24.804
6472178;	35.108
6482179;	47.153
6496127;	24.743
6502178;	36.224
6512178;	47.789
6530103;	21.505
6532179;	24.018
6542200;	33.660
6552179;	44.976
6562178;	54.661
6578271;	21.205
6582178;	26.299
6592178;	37.617
6602178;	47.184
6620475;	21.421
6622179;	24.016
6632179;	33.368
6642179;	42.014
6652180;	50.054
6662179;	56.805
6672179;	63.659
6682179;	69.515
6694912;	21.620
6702178;	28.812
6712179;	37.606
6722179;	46.540
6732179;	55.232
6742179;	62.445
6752179;	70.189
6770482;	21.840
6772178;	24.208
6782178;	35.535
6792178;	47.658
6802696;	22.081
6812178;	37.627
6822178;	47.863
6834605;	22.324
6842178;	35.550
6852178;	45.975
6863132;	22.530
6872178;	36.868
6882178;	47.638
6892533;	21.756
6902178;	37.988
6925880;	21.833
6925881;	22.111
6932191;	32.919
6942179;	44.157
6956226;	21.413
6962178;	32.829
6972178;	44.746
6987275;	21.667
6992178;	31.266
7002179;	42.836
7016267;	21.941
7022629;	32.669
7032178;	44.554
7046463;	22.185
7052179;	32.736
7062182;	34.843
7072180;	36.890
7082179;	38.881
7092179;	40.741
7102179;	42.404
7112178;	44.076
7122178;	45.702
7132179;	47.628
7142179;	49.399
7152179;	50.823
7162178;	52.846
7172179;	54.710
7182178;	56.401
7192179;	58.540
7202179;	60.635
7212179;	62.437
7222179;	64.528
7232179;	66.418
7242178;	68.233
7252178;	69.976
7262179;	71.772
7272178;	73.896
7282178;	75.990
7292179;	77.824
7302178;	79.948
7312179;	82.094
7322178;	84.217
7335405;	32.172
7342178;	33.486
7352178;	35.128
7362179;	36.364
7372178;	37.678
7382179;	38.663
7392179;	39.649
7402178;	40.149
7412179;	40.149
7422179;	41.463
7432179;	42.448
7442178;	43.433
7452179;	44.090
7462179;	44.419
7472178;	45.076
7482179;	45.733
7492179;	49.146
7502178;	58.069
7512179;	66.577
7522179;	75.941
7532179;	83.216
7558898;	17.722
7558898;	17.750
7562179;	21.810
7572179;	32.373
7582179;	41.652
7592179;	50.467
7602178;	59.203
7621086;	18.249
7622179;	20.034
7632178;	28.700
7642179;	36.976
7652180;	45.075
7662179;	52.779
7672180;	60.747
7682179;	68.882
7692179;	26.139
7711734;	20.002
7712178;	20.016
7722179;	27.612
7732178;	35.132
7742179;	42.944
7752178;	52.736
7775887;	20.212
7775887;	20.228
7782178;	30.399
7792178;	43.938
7804339;	21.221
7812178;	34.593
7822180;	41.670
7832179;	48.458
7842179;	54.795
7852179;	62.445
7862178;	70.618
7872179;	27.466
7882179;	35.527
7902612;	23.499
7902612;	24.429
7912179;	32.401
7922179;	40.066
7932179;	48.509
7942178;	56.308
7952179;	64.339
7962180;	72.077
7972256;	27.329
7982178;	36.316
7992179;	44.566
8004791;	24.920
8012179;	31.174
8022179;	39.041
8032179;	47.745
8042179;	56.458
8052178;	65.357
8062179;	72.085
8078721;	29.608
8082178;	33.218
8092178;	41.985
8102179;	49.619
8133044;	27.633
8133045;	27.707
8133045;	27.707
8142178;	35.834
8152179;	44.134
8162178;	52.252
8172179;	60.495
8182179;	68.849
8192178;	76.899
8202179;	32.257
8212178;	41.571
8222178;	49.840
8232178;	58.014
8253613;	28.169
8253614;	28.229
8262180;	35.750
8272179;	45.276
8282179;	53.847
8292179;	61.577
8302178;	69.705
8312179;	77.600
8322179;	32.320
8332243;	40.372
8342179;	48.008
8370225;	28.649
8370225;	29.582
8372178;	30.792
8382179;	39.639
8392179;	48.427
8402179;	57.211
8412179;	65.285
8422179;	74.159
8435962;	30.813
8442179;	35.853
8452179;	43.904
8472891;	29.035
8472891;	29.050
8482179;	39.279
8492180;	47.228
8502187;	55.058
8512179;	62.849
8522179;	70.037
8532178;	76.994
8542179;	32.472
8552178;	39.897
8562179;	47.718
8572179;	55.382
8582178;	62.943
8596860;	29.497
8602178;	34.288
8612179;	41.978
8622179;	50.177
8632179;	58.466
8642179;	66.494
8652179;	74.666
8662179;	82.602
8672178;	37.312
8690027;	29.926
8692179;	32.483
8702178;	43.213
8712179;	52.051
8722179;	61.926
8732178;	70.763
8742179;	79.192
8756680;	30.445
8762179;	36.013
8772179;	44.794
8782179;	52.761
8792404;	61.180
8802179;	68.950
8812179;	76.735
8822183;	84.866
8832178;	39.922
8850950;	31.194
8852178;	33.348
8862179;	43.072
8872178;	53.014
8882178;	66.128
8892178;	75.039
8907035;	31.603
8912178;	38.715
8922178;	53.217
8932188;	63.828
8945230;	32.040
8952184;	40.731
8962178;	52.065
8972178;	62.911
8995361;	32.527
8995362;	32.527
9002178;	44.089
9012178;	57.014
9030191;	30.949
9032179;	34.445
9042178;	50.017
9052178;	62.010
9069881;	32.403
9072178;	36.735
9082178;	52.203
9092178;	63.224
9117657;	33.615
9117657;	33.938
9122178;	41.979
9132180;	54.444
9142179;	63.621
9221384;	35.654
9221385;	35.654
9221385;	35.669
9221385;	35.686
9221385;	35.686
9221385;	35.701
9221385;	35.716
9222179;	35.978
9232179;	44.127
9242178;	57.913
9252180;	68.491
9277899;	35.971
9277899;	36.002
9282178;	41.596
9292179;	53.404
9302179;	61.625
9312178;	70.255
9322179;	77.975
9332185;	85.358
9350546;	39.929
9354751;	39.931
9374897;	37.145
9374897;	37.160
9382178;	44.766
9392178;	54.251
9402179;	62.348
9412178;	74.893
9422178;	83.993
9447051;	38.296
9447051;	38.311
9452178;	43.292
9462179;	52.079
9472179;	60.593
9482179;	68.929
9492178;	78.995
9502178;	87.758
9513789;	40.916
9533200;	38.450
9533200;	38.489
9542179;	48.466
9552186;	56.319
9562179;	64.507
9572179;	72.840
9582179;	81.229
9592179;	88.940
9604662;	40.860
9612179;	47.250
9622179;	55.056
9642142;	39.237
9642178;	40.205
9652180;	48.225
9662178;	56.749
9672179;	64.747
9682205;	72.092
9692179;	79.691
9702179;	87.249
9712179;	94.791
9722178;	45.853
9732179;	53.700
9742179;	62.090
9768006;	39.714
9768007;	39.746
9772179;	43.990
9782178;	51.746
9792178;	60.999
9802178;	72.397
9812179;	82.923
9822179;	90.648
9844086;	40.341
9844086;	40.421
9852179;	47.085
9862179;	54.525
9872178;	61.991
9882178;	73.717
9892179;	85.214
9902180;	93.112
9924396;	41.613
9924396;	41.645
9932178;	48.243
9942178;	61.524
9952178;	72.045
9962179;	80.449
9972179;	88.597
10005419;	43.946
10005420;	45.051
10005420;	45.051
10012179;	50.157
10022179;	58.167
10032179;	66.290
10042178;	74.257
10052178;	82.254
10062179;	89.800
10072179;	97.957
10082178;	50.173
10092178;	58.030
10133752;	45.090
10133752;	45.106
10133752;	45.120
10133752;	45.136
10142179;	52.363
10152179;	59.941
10162179;	68.503
10172178;	76.472
10182179;	84.433
10192178;	93.461
10203558;	48.900
10244788;	46.234
10244788;	46.234
10244788;	46.234
10244789;	46.234
10252178;	52.979
10262179;	60.834
10272178;	68.902
10282179;	77.080
10292178;	86.271
10302178;	95.179
10316283;	48.979
10322179;	54.000
10332179;	61.771
10358144;	47.155
10358144;	47.188
10362179;	50.660
10372179;	58.459
10382179;	66.494
10392179;	74.659
10402179;	82.422
10412178;	90.331
10422180;	98.040
10432788;	49.157
10442178;	59.783
10457970;	47.607
10462179;	52.845
10472178;	61.581
10482178;	73.663
10492179;	82.833
10502179;	90.182
10525693;	46.126
10525693;	46.168
10532178;	53.538
10542179;	61.173
10552178;	70.088
10562179;	77.945
10572180;	85.391
10582179;	93.661
10592179;	101.888
10602179;	53.428
10612178;	62.345
10635771;	46.751
10635771;	46.784
10642179;	52.797
10652179;	61.205
10662179;	69.629
10672179;	77.826
10682179;	85.522
10692179;	93.501
10702179;	101.922
10712179;	53.017
10722179;	61.391
10732179;	69.729
10742178;	78.018
10773682;	48.382
10773682;	48.432
10773682;	48.449
10782178;	56.041
10792179;	64.131
10802178;	72.370
10812178;	80.418
10822179;	88.016
10832179;	98.928
10842723;	52.974
10867965;	50.972
10867965;	50.987
10872179;	55.346
10882178;	63.494
10892179;	71.147
10902178;	79.054
10912178;	91.218
10922178;	101.828
10954826;	52.492
10954826;	52.523
10954826;	52.523
10962178;	59.445
10972178;	67.738
10982178;	78.681
10992178;	92.668
11002179;	100.940
11041629;	53.607
11041629;	53.638
11041629;	53.653
11042178;	54.667
11052178;	65.995
11062178;	74.211
11072180;	82.195
11082179;	89.890
11092179;	97.660
11102179;	106.332
11112178;	58.529
11153591;	54.411
11153591;	54.441
11153591;	54.456
11153591;	54.456
11162178;	62.322
11172179;	71.034
11182179;	79.854
11192179;	87.611
11202179;	95.003
11212178;	104.090
11222883;	57.176
11273522;	54.905
11273523;	54.920
11273523;	54.920
11273523;	54.935
11273523;	54.935
11282179;	64.612
11292179;	70.887
11302179;	76.953
11312180;	83.506
11322179;	91.362
11332179;	98.555
11342179;	105.414
11353361;	58.568
11362179;	65.446
11372178;	73.292
11382179;	81.212
11392178;	88.827
11402179;	96.361
11412179;	104.192
11422179;	111.666
11464511;	57.822
11464511;	57.967
11464511;	57.983
11464511;	58.000
11472179;	65.470
11482179;	75.805
11492178;	86.165
11502179;	95.155
11512178;	102.523
11539552;	59.227
11539553;	59.289
11542178;	62.852
11552180;	76.832
11562178;	88.846
11585244;	59.811
11585244;	60.083
11592178;	72.029
11602178;	83.941
11612179;	91.703
11622179;	97.847
11658329;	62.575
11658329;	62.590
11658329;	62.620
11662179;	66.636
11672178;	75.500
11682180;	85.374
11692178;	96.384
11717193;	63.322
11717194;	63.322
11722178;	70.635
11732178;	84.470
11742178;	95.003
11764433;	64.098
11764434;	64.098
11772179;	73.329
11782178;	84.778
11792178;	95.168
11802178;	104.778
11838730;	65.720
11838731;	65.750
11838731;	65.750
11842179;	70.081
11852178;	78.632
11862180;	87.063
11872179;	95.549
11882179;	103.688
11892178;	111.793
11902178;	120.240
11912181;	73.279
11922178;	81.848
11948803;	66.971
11948803;	67.001
11952178;	70.286
11962179;	78.838
11972178;	88.512
11982178;	97.338
11992178;	104.717
12002178;	112.395
12012179;	120.596
12062171;	67.573
12062171;	68.204
12062172;	68.204
12062172;	68.204
12062182;	68.204
12072178;	80.584
12082178;	94.830
12114766;	68.504
12114766;	68.550
12114766;	68.564
12122178;	75.667
12132178;	90.234
12142178;	103.064
12172888;	69.067
12172889;	69.097
12172889;	69.097
12182179;	79.625
12192178;	90.041
12202179;	100.463
12212179;	108.103
12222179;	115.492
12236474;	71.822
12278180;	69.594
12278180;	69.657
12278181;	69.657
12278181;	69.657
12282179;	73.041
12292179;	85.297
12302178;	94.837
12312178;	105.838
12344806;	71.270
12344807;	71.286
12344807;	71.286
12352178;	81.033
12362178;	92.108
12372178;	101.463
12402231;	70.532
12402231;	70.532
12402231;	70.532
12412178;	82.210
12422179;	89.506
12432179;	96.698
12442187;	104.301
12452178;	112.060
12462179;	119.651
12474147;	73.029
12482179;	79.554
12492179;	87.200
12502179;	94.546
12512179;	101.337
12522187;	108.400
12532189;	115.646
12542179;	123.204
12552179;	74.856
12562181;	82.454
12572178;	89.921
12582179;	97.046
12592179;	104.582
12602179;	112.344
12612179;	120.121
12622179;	127.156
12632178;	78.528
12642179;	86.536
12652180;	93.908
12662179;	101.172
12672178;	109.097
12682178;	117.262
12692179;	125.140
12702714;	75.327
12712179;	84.208
12740785;	72.797
12740785;	72.829
12742179;	74.133
12752187;	81.202
12762179;	88.670
12772178;	95.924
12782179;	105.033
12792179;	114.593
12802183;	124.026
12812203;	77.456
12822178;	86.680
12832179;	94.915
12842178;	102.501
12852179;	110.480
12887654;	74.111
12887654;	74.171
12887654;	74.171
12892179;	77.495
12902206;	84.208
12912179;	91.330
12922179;	98.310
12932179;	105.422
12942179;	112.870
12952179;	120.098
12962194;	127.517
12972179;	81.940
12982179;	89.653
12992179;	97.224
13002179;	104.824
13012179;	112.183
13022178;	119.050
13032179;	125.570
13044901;	78.868
13052179;	84.076
13062179;	91.186
13072179;	98.151
13082179;	104.758
13092179;	111.909
13102179;	118.852
13112178;	125.804
13126942;	80.109
13132179;	84.488
13142179;	91.965
13152178;	99.392
13162179;	106.568
13172179;	113.584
13182179;	120.916
13192207;	128.155
13203258;	80.794
13212179;	87.653
13222180;	95.009
13232179;	102.350
13242178;	110.291
13252178;	117.885
13262179;	125.109
13272179;	132.370
13282179;	84.279
13292178;	91.078
13302179;	97.384
13312179;	104.376
13322179;	111.364
13332179;	118.725
13342179;	125.388
13356552;	82.545
13362178;	86.646
13372179;	93.210
13382179;	99.546
13392179;	105.476
13402179;	111.756
13412179;	117.565
13422180;	123.178
13432179;	128.980
13444802;	84.929
13452179;	90.406
13462179;	96.809
13472179;	103.293
13482179;	110.582
13492179;	117.667
13502179;	124.615
13516405;	86.106
13522179;	90.703
13532179;	97.591
13542179;	104.771
13552178;	112.154
13562179;	119.778
13572180;	127.462
13583964;	86.880
13592178;	93.777
13602180;	101.716
13612179;	109.462
13622179;	117.093
13632178;	124.592
13643188;	86.916
13652179;	94.122
13662179;	101.821
13672179;	109.423
13682178;	116.849
13692178;	124.434
13703599;	87.660
13712178;	95.248
13722179;	103.459
13758294;	83.807
13758294;	84.537
13758294;	84.537
13762178;	88.926
13772178;	102.235
13782178;	113.500
13814521;	83.284
13814521;	83.292
13814521;	83.292
13822179;	94.738
13832179;	100.708
13842178;	107.334
13852179;	114.269
13862178;	86.678
13872179;	94.028
13882179;	101.385
13892178;	109.884
13902179;	117.508
13912178;	89.551
13922179;	96.749
13932179;	103.855
13942179;	110.870
13952178;	118.642
13964538;	89.193
13972179;	94.942
13982179;	101.745
13992179;	108.567
14002179;	115.680
14012179;	122.901
14022178;	92.196
14032179;	99.608
14042180;	106.516
14052179;	112.565
14062179;	118.053
14072179;	123.663
14083630;	91.477
14092179;	97.256
14102179;	103.446
14112179;	109.391
14122179;	115.723
14132178;	122.732
14147962;	93.567
14152179;	96.880
14162178;	103.620
14172178;	109.208
14182179;	115.173
14192179;	122.202
14246852;	93.013
14246852;	93.024
14246853;	93.042
14246853;	93.063
14246854;	93.149
14252178;	96.863
14262178;	106.830
14272179;	118.557
14282178;	130.434
14292179;	101.701
14302179;	108.349
14312179;	115.088
14322179;	121.736
14332179;	128.550
14344217;	99.009
14352179;	105.416
14362179;	113.139
14372179;	121.110
14382179;	129.050
14395774;	99.518
14402178;	104.869
14412179;	112.459
14422179;	120.081
14432179;	128.074
14442179;	135.789
14452178;	102.724
14462178;	111.128
14472179;	118.666
14482178;	126.206
14492179;	134.049
14502179;	101.419
14546039;	86.520
14546039;	86.531
14546039;	86.543
14546039;	86.543
14552179;	91.485
14562179;	99.044
14572179;	106.616
14582179;	114.195
14592179;	121.283
14602178;	91.024
14612179;	97.529
14622179;	104.129
14632179;	110.466
14642179;	116.594
14652178;	124.413
14664233;	90.950
14672178;	98.433
14682179;	106.890
14692178;	115.308
14702178;	124.006
14716948;	92.140
14722178;	96.912
14732179;	105.116
14742178;	113.647
14752179;	121.710
14762179;	129.957
14806495;	88.341
14806495;	88.341
14806495;	88.341
14806495;	88.350
14812179;	93.481
14822178;	101.749
14832179;	110.008
14842179;	118.033
14852178;	126.080
14862250;	91.060
14872178;	99.804
14882179;	107.664
14892178;	116.217
14902179;	124.696
14912178;	133.585
14922179;	96.855
14932178;	105.700
14942179;	114.050
14952179;	122.340
14962178;	130.111
14972178;	93.184
14982178;	100.838
14992179;	109.358
15002178;	118.826
15039792;	88.897
15039792;	88.922
15039792;	88.936
15042178;	91.265
15052179;	100.498
15062178;	108.859
15072178;	117.647
15082178;	126.511
15094035;	91.455
15102179;	98.427
15112178;	107.124
15122178;	115.725
15132178;	124.324
15142178;	132.731
15190923;	88.949
15190923;	89.015
15190923;	89.027
15190923;	89.027
15192178;	90.572
15202179;	99.113
15212178;	107.985
15222179;	117.238
15232178;	125.380
15242178;	133.843
15252178;	97.002
15262178;	105.792
15272179;	113.830
15282178;	122.704
15325215;	89.289
15325216;	89.289
15325216;	89.301
15325216;	89.313
15332178;	96.170
15342178;	105.034
15352178;	113.525
15362178;	122.085
15372179;	130.215
15384431;	91.445
15392178;	98.244
15402178;	105.992
15412178;	114.265
15422179;	122.983
15432179;	132.061
15445509;	92.674
15452178;	98.681
15480926;	89.934
15480926;	89.949
15482178;	91.460
15492179;	100.082
15502178;	108.514
15512179;	116.936
15522179;	125.232
15532179;	134.201
15542178;	93.597
15552179;	101.956
15562178;	110.549
15572178;	118.754
15582179;	127.075
15592178;	135.409
15604791;	93.702
15612178;	100.165
15647886;	90.690
15647886;	90.704
15647886;	90.719
15652178;	94.655
